realization,Lambda1,Lambda2,r_gain,weak_axis_w0,weak_axis_wa,delta_phi_weak_deg,delta_phi_strong_deg,angle_weak_lt_5deg,angle_weak_lt_10deg,angle_weak_lt_45deg,angle_weak_lt_angle_strong
190,39.16673363423311,6.822023054820329,1.298146078986828,-0.20033530414334408,0.9797273936732572,53.75943769479477,36.24056230520522,0,0,0,0
191,38.90872229674662,6.904708037924014,1.3041434072015647,-0.2032045580550609,0.9791363069489596,50.702791748668,39.297208251332,0,0,0,0
192,39.93933757784845,7.081988636905509,1.3049434257515695,-0.20178831903948946,0.979429157366278,53.20293004843335,36.79706995156665,0,0,0,0
193,36.41397337971837,7.3711944142054655,1.3485317909956724,-0.2033091279389048,0.9791145992664607,49.78868091763299,40.21131908236699,0,0,0,0
194,39.06246162451467,7.048290852615756,1.3099814901583755,-0.20168702668139138,0.979450020811894,52.59813762806674,37.40186237193328,0,0,0,0
195,37.02376134232496,6.800758854895466,1.3139122756102355,-0.2050869431499676,0.9787437589836279,47.5424975872017,42.457502412798284,0,0,0,0
196,35.449182541243,7.016447423313906,1.3389553838759274,-0.20294338116829644,0.9791904738302857,50.14578092442175,39.85421907557826,0,0,0,0
197,37.59976943227254,7.335450622071465,1.3361299060060683,-0.20433095865633988,0.9789018639958662,49.80711138901037,40.19288861098963,0,0,0,0
198,33.753992376426936,6.963136183184036,1.352435061469299,-0.2030660506979926,0.9791650417850507,50.60572378451121,39.39427621548879,0,0,0,0
199,35.66015393468648,7.251551236759402,1.3493684329849334,-0.20274711777113005,0.9792311301401215,53.957052620851904,36.04294737914809,0,0,0,0
200,37.908490091696066,7.021426115820938,1.3178300546650346,-0.20302365083505736,0.9791738340057933,51.39001793001969,38.60998206998029,0,0,0,0
201,36.9907185200324,6.9207140178480255,1.3203440861327678,-0.19975322813875215,0.9798462368393052,51.3786657371115,38.62133426288851,0,0,0,0
202,35.10786258360206,7.102340552947417,1.346727335390948,-0.1983626413282928,0.9801286969195745,52.93584531401108,37.06415468598893,0,0,0,0
203,36.37196284742054,7.194802043814554,1.3398427080428819,-0.20831451372127108,0.9780618913816601,43.601368672048295,46.39863132795168,0,0,1,1
204,36.62941443652973,7.182437467345925,1.3368974262080098,-0.2000267858198287,0.979790429099299,51.655827519932835,38.34417248006716,0,0,0,0
205,36.3562158599569,7.247314352860222,1.3426932709561696,-0.20291837053215606,0.9791956571087184,51.85616924265634,38.14383075734366,0,0,0,0
206,37.150670695403896,6.881746028608259,1.317010010235179,-0.20701719929024498,0.9783373033867322,45.3306465043822,44.66935349561778,0,0,0,0
207,36.51609678452286,7.404229296339019,1.3492812584325145,-0.2020355102110861,0.9793781969258587,48.82549822344559,41.17450177655441,0,0,0,0
208,36.464155222281036,6.960807708537258,1.326923715466861,-0.20112273418568838,0.9795660497351227,53.399772097060485,36.60022790293953,0,0,0,0
209,36.83147957155846,7.011439329678714,1.3263537724978598,-0.19570018602303024,0.9806637737729234,58.52538177547534,31.474618224524665,0,0,0,0
210,36.59086336972209,6.819004817429133,1.318480890829384,-0.20001600706974448,0.9797926295476383,54.152106312995066,35.84789368700493,0,0,0,0
211,38.84204044875468,6.748105886551269,1.2969433942806612,-0.2040077207540574,0.9789692793304265,54.10724041900765,35.892759580992326,0,0,0,0
212,37.27420700761037,6.709158897157927,1.3071689085543226,-0.20745491113356057,0.9782445807907992,45.75672933334403,44.24327066665598,0,0,0,0
213,39.1468658393797,6.889719577625453,1.3016021737604306,-0.20472230232786157,0.9788200952828766,49.53553446380787,40.464465536192115,0,0,0,0
214,37.826305646530415,7.02694142110646,1.3187789697777832,-0.2078121744176224,0.9781687483066608,48.45140515361165,41.548594846388355,0,0,0,0
215,38.606022342382516,6.867215344060229,1.3046209798095683,-0.2090588128470266,0.9779030692103342,48.30534269095016,41.69465730904983,0,0,0,0
216,35.92457729661341,7.269969327322232,1.3478464057584618,-0.19742028190185854,0.9803189441675556,56.54769090444753,33.45230909555245,0,0,0,0
217,36.78370289916191,7.283547587121405,1.3406909595431415,-0.2047380697738614,0.9788167973554976,49.11883328172707,40.88116671827292,0,0,0,0
218,38.89791512370083,7.018068553705471,1.3097820500054687,-0.19791660351271767,0.9802188623230985,53.71294819232705,36.28705180767294,0,0,0,0
219,40.5350152721512,7.450361105759873,1.317850201552644,-0.20648976196416663,0.9784487611540942,46.375872337281805,43.62412766271817,0,0,0,0
220,34.66168079409602,6.943732162551751,1.3424678697108612,-0.2021417791787168,0.97935626873496,50.96297100869534,39.03702899130464,0,0,0,0
221,38.01580437907893,7.343087696726706,1.3329463107287585,-0.20170353917871495,0.9794466204356319,51.04674964407256,38.95325035592742,0,0,0,0
222,38.003571784413296,6.921444436430544,1.312056187655411,-0.20479538687443602,0.9788048066468361,47.68723224298629,42.312767757013695,0,0,0,0
223,38.55670281781492,7.513941402583363,1.3367552770120235,-0.19840948071004408,0.9801192161999329,54.94437496574331,35.05562503425669,0,0,0,0
224,41.22671915100623,7.167588130814466,1.29959863502128,-0.20399495206031082,0.9789719401157071,49.16708827904237,40.83291172095764,0,0,0,0
225,37.68863728536683,7.201158424815737,1.3286534220622395,-0.2053978174742769,0.9786785665257024,48.29607514468807,41.70392485531194,0,0,0,0
226,37.73583236913692,7.430145072928148,1.339668044408805,-0.19929559164763616,0.9799394201428059,54.90778377440159,35.092216225598406,0,0,0,0
227,36.27032010488639,7.337462401812823,1.348125649909474,-0.20075254405254767,0.9796419836126001,50.72986315993029,39.27013684006971,0,0,0,0
228,37.76706852680089,6.9098242130669565,1.3133772543833835,-0.20200069643062457,0.979385378000684,52.139080831150785,37.86091916884919,0,0,0,0
229,38.721196422705084,7.3583043814225055,1.3278071649739462,-0.19799794885053307,0.9802024343221056,56.2079927559947,33.792007244005276,0,0,0,0
230,37.406448775796186,7.0664484943421835,1.3242589489340597,-0.2013066652113736,0.979528267351931,53.810064506476,36.18993549352399,0,0,0,0
231,36.86051763618791,6.777192525155571,1.314052668092607,-0.2033771366600392,0.9791004750708497,48.6692196177565,41.33078038224349,0,0,0,0
232,37.81930037638103,7.478143236732464,1.3413223473340303,-0.20240999699535156,0.9793008695576358,49.64702388025023,40.35297611974978,0,0,0,0
233,37.59331519564392,6.674101025216553,1.3028356951198932,-0.20401470331687738,0.9789678242059472,49.86610231231401,40.13389768768599,0,0,0,0
234,38.10537962299401,7.347969543570326,1.3324293793057267,-0.20787742058269124,0.9781548844696769,47.108191187086824,42.89180881291317,0,0,0,0
235,34.977053155862855,7.113323725445889,1.3485660051727004,-0.19977611856449484,0.9798415700771756,53.83143534965294,36.168564650347044,0,0,0,0
236,36.80441906150512,7.159703593834358,1.334184227105096,-0.2015963736848427,0.9794686835816249,49.67634354714727,40.32365645285272,0,0,0,0
237,37.32435299560577,6.95611195332574,1.319354198233261,-0.20470263980528405,0.978824207535116,44.99840593783194,45.00159406216807,0,0,1,1
238,36.21365288010424,6.869978567169697,1.3243785014131986,-0.20304056209387755,0.9791703274428827,50.01534604027176,39.98465395972823,0,0,0,0
239,37.921447351777005,6.797613202740927,1.3064940055260452,-0.20182392838102944,0.9794218202249984,52.25664570587587,37.74335429412412,0,0,0,0
240,38.73067570390961,6.872351430907239,1.303915438046024,-0.19799660635546165,0.9802027055011225,56.77517359531355,33.22482640468646,0,0,0,0
241,36.615323269542,6.609836813406996,1.3073972519454018,-0.19891704878957894,0.9800163303235535,53.17084434229996,36.82915565770005,0,0,0,0
242,36.31370984221647,7.256214522274051,1.3435397798377893,-0.2008397069109263,0.9796241177757585,49.42409954133164,40.57590045866836,0,0,0,0
243,38.00775769954632,7.175163346324725,1.3246826020481177,-0.20240196240848873,0.9793025301780818,51.37740541965321,38.6225945803468,0,0,0,0
244,36.768555300103195,6.8752128718038765,1.3198822574465592,-0.20230968573387118,0.9793215973612868,52.72861152063887,37.271388479361136,0,0,0,0
245,38.66368552421221,7.523720018109825,1.3363292031342064,-0.19702045752313582,0.9803993774566436,59.41380859804196,30.586191401958057,0,0,0,0
246,36.96015575109359,6.998434351946725,1.3245840927272006,-0.1962271632374336,0.9805584635338117,55.970844461111554,34.02915553888841,0,0,0,0
247,36.59297057014258,6.99270330267331,1.3274527002606866,-0.19724067015728197,0.980355097929269,58.40065532180892,31.59934467819108,0,0,0,0
248,37.61451096741756,6.946268148362565,1.316457533288789,-0.20794522174594138,0.9781404729143107,45.246321204843674,44.75367879515632,0,0,0,0
249,36.96720986689131,7.042661518283869,1.3267857468532236,-0.20012469414235298,0.9797704357625974,51.274568756884555,38.72543124311543,0,0,0,0
250,39.70658391908239,7.054629264272369,1.3053754668071451,-0.20273559482929204,0.9792335158628984,50.12046158453772,39.87953841546228,0,0,0,0
251,38.01691426461544,7.036730052010075,1.317711045343973,-0.203143272244807,0.9791490238680076,51.1625312792233,38.83746872077671,0,0,0,0
252,35.34105466673826,7.287823576538913,1.3543199266948343,-0.20325776462218342,0.9791252632430608,50.022052411381566,39.977947588618434,0,0,0,0
253,37.05021022407868,6.969212151264968,1.3223238940523436,-0.20064309647222808,0.9796644057216921,50.43946436200238,39.56053563799764,0,0,0,0
254,37.71018581490918,7.128632074378117,1.3248391100194756,-0.20416203410219913,0.9789371092318713,48.52150352651192,41.47849647348807,0,0,0,0
255,37.133020497740844,7.005810350004705,1.3234907075722053,-0.20342766335718682,0.9790899783886234,51.435365557982834,38.56463444201715,0,0,0,0
256,36.74184436376862,6.96963614011583,1.3249763261978054,-0.2057052567076937,0.9786139930344456,47.545584421586184,42.4544155784138,0,0,0,0
257,37.57121952739504,6.777586737582314,1.3082697095014126,-0.20650106154490055,0.9784463764462665,49.72530249347586,40.27469750652415,0,0,0,0
258,35.82211442866167,7.116236500244507,1.3407717304610354,-0.20402893699272726,0.9789648578317905,53.36333340152653,36.63666659847346,0,0,0,0
259,34.972024682384756,7.257473951841652,1.3563013087360851,-0.20259531483234783,0.9792625482514798,50.818043951577465,39.18195604842254,0,0,0,0
260,36.338678893999706,6.921349173163343,1.3259680141394201,-0.20619165239753795,0.9785116261351078,47.5341102313294,42.465889768670586,0,0,0,0
261,38.206542012703544,7.223461867360549,1.325430805179805,-0.2030804563684537,0.9791620541264763,50.82497038461056,39.17502961538942,0,0,0,0
262,36.26322747530266,6.843937596781125,1.3225869588138015,-0.2010396978858195,0.9795830949306846,50.94830794230493,39.05169205769504,0,0,0,0
263,34.76721675411946,7.195942768772332,1.355026547971898,-0.20578950927866574,0.978596279305642,47.463792690101506,42.5362073098985,0,0,0,0
264,38.64286162429836,7.139397462507196,1.3177398861815173,-0.2019948213319053,0.9793865897361937,52.456809365167686,37.54319063483232,0,0,0,0
265,37.62275489191483,6.799222450930515,1.3089535539265185,-0.20224252687886818,0.9793354687346162,50.31745522792677,39.68254477207322,0,0,0,0
266,36.158203383341565,6.836653935647419,1.323117292352095,-0.20876429357188855,0.9779659859777489,44.311562389084806,45.68843761091519,0,0,1,1
267,36.42240451894738,6.707604941917938,1.3141045614456417,-0.2103474027361938,0.9776267028688085,44.61620069453374,45.383799305466276,0,0,1,1
268,38.953389403403456,7.118909655731805,1.3142746215982242,-0.19868584554227448,0.9800632299913875,58.51589866758367,31.48410133241629,0,0,0,0
269,39.009928803763174,6.877199056385946,1.3020246037008212,-0.20149111607641634,0.9794903420362451,50.0543085019734,39.94569149802659,0,0,0,0
270,37.98594006933844,6.8889096545558255,1.310567232898929,-0.202549248792333,0.9792720775216975,50.48234004246946,39.51765995753054,0,0,0,0
271,36.98500272395498,7.546908249064598,1.3522105031850709,-0.2001915082535051,0.9797567861582724,51.654805136495675,38.34519486350432,0,0,0,0
272,37.00495097058034,7.116219255156506,1.3302144457313334,-0.20387918097478466,0.9789960569711457,47.244301018923906,42.75569898107609,0,0,0,0
273,38.25174926359152,6.970968195307296,1.3125439940854309,-0.20262239133437487,0.9792569461228955,50.78800457335546,39.21199542664454,0,0,0,0
274,35.51292540017086,6.972628366654596,1.3360457661789278,-0.20153616573237504,0.9794810737844263,50.618563723976386,39.38143627602361,0,0,0,0
275,37.71836433233698,6.9959320107720675,1.3181079169828236,-0.20253146131412852,0.9792757564536987,49.74135573638709,40.258644263612915,0,0,0,0
276,36.984434194736025,7.029313376743015,1.3259558217014311,-0.20156977848263227,0.9794741570875989,52.14190178062057,37.85809821937943,0,0,0,0
277,39.93842036182383,7.148399841029779,1.3081189879341681,-0.20092969679511566,0.9796056640025224,50.49473227725833,39.50526772274166,0,0,0,0
278,38.05070706276274,7.05220145859995,1.3182075822410417,-0.19869518185205973,0.9800613372176137,54.178916028315534,35.821083971684466,0,0,0,0
279,40.02953409568742,6.752411295634699,1.2885051241396759,-0.20341998800686556,0.9790915730815409,51.058341183640685,38.94165881635931,0,0,0,0
280,36.1892270773455,7.26379389105275,1.345072664094956,-0.20170338244410788,0.979446652712952,51.4381867589652,38.56181324103482,0,0,0,0
281,37.3498093196618,7.0367808162758845,1.3232341914855068,-0.2117135022733739,0.9773317722018158,41.88811582668303,48.11188417331695,0,0,1,1
282,37.616316005211175,6.940537144063591,1.3161533987655056,-0.20516752196395882,0.9787268709559211,48.064116556910925,41.93588344308906,0,0,0,0
283,37.33041668611479,7.174023285237042,1.3303415440857354,-0.20325286120840463,0.9791262811356853,49.28994499191592,40.71005500808408,0,0,0,0
284,36.363530522682325,6.9142413533254325,1.3253817084246597,-0.20383357854153558,0.9790055527212047,44.75510905040763,45.24489094959234,0,0,1,1
285,36.52392683030382,6.81203441908253,1.3186874200903362,-0.2027553817068302,0.9792294190785515,50.19686036128917,39.803139638710846,0,0,0,0
286,39.44350733287378,6.975304828513263,1.3035287171503522,-0.2002004399270783,0.9797549611270179,54.046057457436795,35.9539425425632,0,0,0,0
287,35.53508135993127,7.156837524962571,1.3455722427794674,-0.19886075767591704,0.9800277542276853,53.88474874252699,36.11525125747302,0,0,0,0
288,37.614871408677644,7.005010460658586,1.3194178179815161,-0.2041965466976303,0.9789299108295562,51.52072237879207,38.4792776212079,0,0,0,0
289,34.7159678888056,7.520952804596242,1.3728690362095823,-0.2024128731267428,0.9793002750906268,49.72299373180336,40.277006268196615,0,0,0,0
290,37.70240699164814,7.001402303204378,1.318514259602578,-0.20423717308250003,0.9789214356276346,49.373705727497864,40.62629427250215,0,0,0,0
291,37.451822077294736,6.973685327938982,1.3191856978890701,-0.20426890677971496,0.97891481433423,50.1180725743664,39.881927425633585,0,0,0,0
292,36.53346754379966,6.997004149975228,1.3281930813865306,-0.2033092277432307,0.9791145785424968,50.776855472494525,39.22314452750548,0,0,0,0
293,36.38818569097518,7.0399865610545636,1.3316935384369435,-0.20087024537774922,0.979617856371495,51.40204157467349,38.59795842532651,0,0,0,0
294,37.19468746776575,7.21192991989222,1.3334296518246003,-0.20923953193822242,0.9778644171224729,44.385711829139204,45.614288170860796,0,0,1,1
295,37.53740073322186,7.038560222410121,1.3217528315587646,-0.20370969327095012,0.9790313380415641,50.44205015687433,39.55794984312566,0,0,0,0
296,38.10878295638805,7.056318349016298,1.3179403307593487,-0.20650474573933653,0.9784455988899599,46.71871371679277,43.28128628320721,0,0,0,0
297,36.08059991823217,6.724896677115394,1.3179185761523564,-0.2045251745825492,0.9788613042520261,51.85180787906708,38.14819212093292,0,0,0,0
298,38.696780369847005,6.7925731122410635,1.300235368109049,-0.20518916965471704,0.9787223327667597,48.45236716776472,41.54763283223527,0,0,0,0
299,37.75070696881914,6.943475886827124,1.3152041794684874,-0.19736865757379252,0.9803293390527078,58.436848869219624,31.563151130780362,0,0,0,0
300,36.96483743254209,6.972229932535287,1.323202602331658,-0.19695656454845104,0.9804122151836296,56.57813194028579,33.42186805971418,0,0,0,0
301,38.40071730165152,7.038599314146134,1.31470961433154,-0.2055949075158805,0.9786371820054338,46.51351541907038,43.48648458092962,0,0,0,0
302,38.353764445877246,6.794462108590508,1.302957626965808,-0.20047885889054054,0.9796980285465245,55.69703632586942,34.302963674130574,0,0,0,0
303,38.019577053776466,7.177988153587626,1.3247249887249883,-0.19928109356520854,0.9799423685847318,54.67603378551533,35.32396621448464,0,0,0,0
304,37.981221615097766,7.34146017081305,1.3331592573247508,-0.20226291693244486,0.9793312577641843,48.80463224682469,41.195367753175304,0,0,0,0
305,37.773089473682774,6.8930579704214825,1.3124841891335342,-0.19850908969284914,0.9800990466831995,54.626982342685395,35.37301765731461,0,0,0,0
306,37.96385330014287,7.101802037063447,1.321391841072548,-0.20129681900235402,0.9795302908330777,49.49878725741897,40.501212742581025,0,0,0,0
307,37.41005250803594,6.780071550300208,1.3096939599061497,-0.20458450071552642,0.9788489066587238,50.1555306201767,39.844469379823295,0,0,0,0
308,38.53335066896649,6.808278968766752,1.3022612225274175,-0.20459127765016394,0.9788474902197346,49.09975973085108,40.9002402691489,0,0,0,0
309,36.14067852155231,7.142007226338175,1.3392043631921355,-0.20039966771580972,0.9797142303648513,52.238602052579566,37.761397947420434,0,0,0,0
310,37.68868365063205,6.822232073899322,1.3095892006215921,-0.19725613252320937,0.9803519868812354,55.61334853564151,34.3866514643585,0,0,0,0
311,38.526751577839384,6.917505584250827,1.3077236460168318,-0.1984214614300857,0.9801167908182927,53.64577457816395,36.35422542183605,0,0,0,0
312,38.71623459355395,7.059891784669808,1.313254607019872,-0.2061026319944417,0.9785303802565171,46.82628287957691,43.17371712042309,0,0,0,0
313,38.76318946696682,7.2188044028583995,1.320661920151689,-0.20463155593381316,0.9788390706934958,50.10696850763327,39.89303149236672,0,0,0,0
314,38.512260429755415,7.104779611960335,1.3170839870298956,-0.20458638417044364,0.9788485130049817,52.38482959039462,37.61517040960538,0,0,0,0
315,37.29878743316179,6.898532288942971,1.3166377053662068,-0.20521581336986036,0.97871674653239,49.50418185316231,40.495818146837685,0,0,0,0
316,36.572588426544655,6.771267521179195,1.3161566241597782,-0.2020031876948958,0.9793848641678616,50.272654431743355,39.727345568256645,0,0,0,0
317,38.467895544813715,7.028080621095643,1.3136543288534948,-0.2067228117998537,0.978399549816721,47.769589925946065,42.23041007405394,0,0,0,0
318,36.71546079733585,7.087407515431307,1.331260356477834,-0.20286980874070715,0.979205719295751,49.09165045101362,40.90834954898635,0,0,0,0
319,35.31882610477766,7.392768996836775,1.3600581788568948,-0.205375052084041,0.9786833440809531,46.031412682057415,43.968587317942585,0,0,0,0
320,36.68464722535517,7.065857303714994,1.3304226063890972,-0.19876252707235514,0.9800476814072933,55.03301311854795,34.966986881452065,0,0,0,0
321,37.09059862144082,6.963469826706247,1.321689134952754,-0.19883260244851927,0.9800334668793453,53.07618438637253,36.92381561362747,0,0,0,0
322,36.42970853673239,7.055653102095117,1.3321374438603442,-0.19736995207122696,0.9803290784320342,55.93836693046033,34.06163306953964,0,0,0,0
323,36.05372984148456,6.8965235383957415,1.3271701629318502,-0.20402865391975702,0.9789649168278156,48.54706910718075,41.45293089281924,0,0,0,0
324,36.26943929473192,6.799816179669386,1.3202267899063707,-0.19636764425185366,0.9805303403214902,58.39996676875766,31.60003323124234,0,0,0,0
325,36.070248934303095,7.436407675029801,1.3550972933454393,-0.20062272825833918,0.9796685770739922,48.292029686667014,41.707970313332986,0,0,0,0
326,37.71896596139806,7.1289424108895565,1.324781199933121,-0.20029644162994648,0.9797353395026543,52.54269119647402,37.457308803525954,0,0,0,0
327,35.63209472785761,6.984878542076871,1.3356035519401062,-0.1987363378221255,0.980052992459617,52.37758247877511,37.62241752122489,0,0,0,0
328,37.44263162091309,7.219782062703572,1.3316847206532747,-0.20516399124887938,0.9787276110822815,47.88735428292433,42.11264571707567,0,0,0,0
329,39.10703436335756,7.07293573885547,1.3108360432635635,-0.20414696749771735,0.9789402513235861,46.311866629379665,43.688133370620335,0,0,0,0
330,38.38791730843538,6.933511903930673,1.3096049010412554,-0.19688164958104684,0.9804272619925692,62.48003020264848,27.51996979735151,0,0,0,0
331,37.2899240221623,6.822515446157247,1.3128356760392892,-0.20522858478924638,0.9787140685539384,49.758240251483144,40.241759748516856,0,0,0,0
332,37.09804352596582,6.869962227376317,1.316845097964104,-0.20286921446194817,0.9792058424170029,50.91445935016626,39.08554064983372,0,0,0,0
333,38.84102529197073,7.159816460472456,1.3171588623842923,-0.20567434869340018,0.9786204894082005,47.95192769517338,42.04807230482662,0,0,0,0
334,37.049403645913806,7.151654585725336,1.3316331514286577,-0.20338558321577307,0.979098720528211,50.937706940180746,39.06229305981923,0,0,0,0
335,39.85899992508243,6.79377889312273,1.2917102212084892,-0.19928478584606277,0.9799416177152029,56.435542747188634,33.56445725281138,0,0,0,0
336,36.03325249209047,7.3565111177809275,1.3513185834568497,-0.20134832874194766,0.9795197039941691,49.38543871887821,40.614561281121794,0,0,0,0
337,38.98174508292272,7.074152752234688,1.3118697242889248,-0.20503781569898957,0.9787540519116062,49.31688235196223,40.68311764803777,0,0,0,0
338,38.76765637936713,7.096732021793483,1.3146551347933964,-0.19672979295834117,0.9804577444044023,58.66576467903835,31.334235320961664,0,0,0,0
339,36.52831450648873,6.983186859228748,1.3275235362171398,-0.2004818211089311,0.9796974223732787,49.42088918505741,40.57911081494258,0,0,0,0
340,36.41755507142021,6.873672714765594,1.3228033271223567,-0.20152283892807743,0.979483815787871,46.81797951545168,43.18202048454833,0,0,0,0
341,37.00254967300356,7.24711958413497,1.3368941494524509,-0.2036168258258497,0.9790506566264104,50.66368628928379,39.3363137107162,0,0,0,0
342,38.138789368826394,7.4684083741898535,1.3380814690968803,-0.2019001001286788,0.9794061208548932,52.38743637864816,37.61256362135182,0,0,0,0
343,37.76292144132815,6.831422105122634,1.3094584578831885,-0.2018388053730847,0.9794187544893992,53.89698985168986,36.10301014831013,0,0,0,0
344,37.84024316099583,7.11361448209693,1.3230034515116642,-0.2035803611905098,0.9790582396045402,50.47036770731291,39.5296322926871,0,0,0,0
345,37.56868546285317,7.245127725987769,1.3318768104546792,-0.20046560526273055,0.9797007405869649,52.811222510085194,37.18877748991479,0,0,0,0
346,36.28102994416558,7.088641183482264,1.3351688878945311,-0.19744640044601133,0.9803136839557598,55.41047819881718,34.589521801182805,0,0,0,0
347,35.56868288017972,6.960873723434839,1.3349130018900617,-0.20520019214656565,0.9787200218361799,46.61830393378463,43.38169606621535,0,0,0,0
348,36.291966871407965,7.50929480221741,1.3567465090413235,-0.19732236504195982,0.98033865794135,50.68006296250764,39.31993703749236,0,0,0,0
349,36.915674762575215,6.6283262649179955,1.305906526106527,-0.20186180924603345,0.9794140135652125,50.126972042786306,39.873027957213694,0,0,0,0
350,36.594602406496065,7.117750672141946,1.3338829650265582,-0.20356674495389318,0.9790610707963404,51.28441554184444,38.715584458155554,0,0,0,0
351,37.54523045806793,7.2540390133989,1.332524630500443,-0.20424141454242348,0.9789205507014909,47.9380721243087,42.06192787569128,0,0,0,0
352,38.337133790452555,7.010365257109671,1.3138190471110198,-0.20318846791085676,0.9791396460709976,51.66950253116252,38.33049746883749,0,0,0,0
353,37.27457156715335,6.90978910155621,1.3174116155495565,-0.2005592943150868,0.9796815653383677,51.53615213121349,38.46384786878649,0,0,0,0
354,36.47029333904708,6.695658974021848,1.3130783737689604,-0.19925871310572738,0.9799469196091436,52.136684349984066,37.86331565001592,0,0,0,0
355,37.75665791688978,7.062834122099817,1.3211528127113006,-0.20108716344069802,0.9795733523832577,52.19880871471207,37.80119128528791,0,0,0,0
356,37.9685375505491,7.096545234061832,1.3210910928343,-0.20195997052104075,0.9793937769391534,49.58798726276856,40.412012737231436,0,0,0,0
357,35.17319653167258,6.7606663723181075,1.3278294601076264,-0.20164376208114496,0.9794589288039406,49.99912972469012,40.000870275309886,0,0,0,0
358,35.60810550723492,7.217279808526725,1.3480629784193572,-0.19712533491122966,0.9803782955248118,56.518313248538945,33.48168675146106,0,0,0,0
359,38.04469295274845,6.957661151296497,1.3135377999574942,-0.20395469236679037,0.9789803284344215,51.240485029892874,38.75951497010712,0,0,0,0
360,37.74362888332304,7.060540450375996,1.3211455565425065,-0.20316321609975876,0.9791448859203641,51.006156343000306,38.993843656999694,0,0,0,0
361,39.64876007715783,7.204394050863482,1.3129993804982998,-0.20119545313497045,0.9795511163986359,54.35646256084455,35.643537439155445,0,0,0,0
362,37.88138989969495,7.025294944964465,1.3182452018187618,-0.20222198736122204,0.9793397101249789,51.54308360783469,38.45691639216534,0,0,0,0
363,38.42894278596547,7.106396794947802,1.3178330925860091,-0.20532758670641804,0.9786933034088454,46.43267791164469,43.56732208835531,0,0,0,0
364,38.65238527382085,6.812873279525965,1.3015774150851225,-0.20069725593868074,0.9796533118704206,52.03809373017884,37.96190626982115,0,0,0,0
365,39.5171136535395,7.091366761442561,1.3085763971074222,-0.20553385946113545,0.9786500051678385,50.36602522204719,39.63397477795281,0,0,0,0
366,37.382157436609475,7.500192554456084,1.346275166875519,-0.20154929913745115,0.9794783713881601,49.78362172523492,40.21637827476506,0,0,0,0
367,35.677517399678486,7.127798629784586,1.3427146982324354,-0.19860222475440562,0.98008017851735,55.78096970944669,34.21903029055331,0,0,0,0
368,36.68354039765399,7.13902235563905,1.3341900980854107,-0.19991143699742708,0.9798139707912026,54.8658760235418,35.13412397645819,0,0,0,0
369,37.34581438838492,7.37259415042986,1.3402061261756235,-0.20468059094116142,0.9788288183804036,47.13373802686984,42.866261973130136,0,0,0,0
370,36.46954378082637,6.943511142085777,1.3259801600538448,-0.2006860249356325,0.9796556126494325,53.577889941021596,36.422110058978404,0,0,0,0
371,37.566955606420834,7.187394404140566,1.328995033377446,-0.1971222056670147,0.9803789247188922,56.29224075819192,33.7077592418081,0,0,0,0
372,37.750630128802484,6.883475981413384,1.3121826265715304,-0.2075873194820065,0.9782164917799512,46.908770651525145,43.091229348474855,0,0,0,0
373,37.53879252956319,7.145554891140884,1.3271310895462745,-0.20138424223228352,0.9795123209947533,50.26957084342771,39.73042915657228,0,0,0,0
374,38.121084858915815,6.869158383092294,1.3085048694650196,-0.20409021932982463,0.9789520837987445,51.71458262852619,38.28541737147381,0,0,0,0
375,36.68185436136437,7.241927319402997,1.3394771289403768,-0.20501263153350524,0.9787593273689439,45.17866710451281,44.82133289548715,0,0,0,0
376,40.4432165579933,7.132525361013126,1.3036152764278688,-0.20500040650324655,0.9787618879653538,46.642813394475,43.357186605524994,0,0,0,0
377,37.799531956455965,7.157103737633117,1.3255168687182985,-0.20001548798135646,0.9797927355148026,53.491036069495735,36.50896393050427,0,0,0,0
378,36.76513310013942,6.878901402020849,1.3201015367759144,-0.20653431043892603,0.9784393586786649,48.30586344126358,41.6941365587364,0,0,0,0
379,36.95643095344852,6.9247531686280785,1.3208406197403608,-0.20497417860638703,0.9787673809974652,47.68071922546225,42.31928077453771,0,0,0,0
380,36.56400643134386,7.569595979857176,1.3572609025910072,-0.20164430775111294,0.9794588164652838,52.09893035654893,37.90106964345106,0,0,0,0
381,37.40808444381858,7.088487816159139,1.3253591692899718,-0.2065286186835338,0.9784405601081098,44.17349768538586,45.82650231461414,0,0,1,1
382,39.182613675233824,6.826176835644405,1.2982306751676083,-0.20264035496286423,0.9792532290171548,53.65565359917846,36.344346400821564,0,0,0,0
383,36.71091517777905,6.826258835197906,1.3178409566450315,-0.20494826629102475,0.9787728072153941,49.35229652123223,40.64770347876777,0,0,0,0
384,37.17269287992136,7.030362086681618,1.3244047227322944,-0.2011681374907198,0.9795567265138426,51.41100444809213,38.58899555190784,0,0,0,0
385,38.10843357103679,6.836116910256178,1.3069516757430975,-0.20010733549860438,0.9797739812220211,51.71539441648237,38.28460558351761,0,0,0,0
386,36.54347557615176,7.057168948772994,1.3312126270958016,-0.20725312880389696,0.9782873507313664,46.008274024429966,43.99172597557002,0,0,0,0
387,37.094942338978946,6.591602938092881,1.302566432476239,-0.2032929537752854,0.9791179576258009,50.53376052672001,39.46623947327998,0,0,0,0
388,38.08709350667766,6.787736721311849,1.3046953715381815,-0.20617727243639872,0.9785146561655002,51.94972976565369,38.0502702343463,0,0,0,0
